,index,latitude,longitude,region,country,observationDate,reportingDate,status,disease,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,Late Report,Late Observation,Mortality,Severity,domestic,wild,unspecified,species,owl,ostrich,greylag goose,bird,captive,tufted duck,guinea fowl,black headed gull,whooper swan,quail,environmental sample,dalmatian pelican,anatidae,goose,horse,dog,yaks,equidae,spotted dove,gull,ibex,emu,swine,chicken,env. sample,boar,mammal,buffaloe,black swan,duck,cattle egret,indian peafowl,turkey,reindeer,cat,goat,crow,swan,phasianidae,muscovy ducks,starling,hippopotamus,mallard,herring gull,deer,pheasant,elephant,goat/sheep ,jackal,accipitridae,buzzard,asian openbill,cattle,pigeon,xpeacock,sheep,stork,camelidae,greater flamingo,mute swan
5266,9947,45.766042,3.3856580000000003,Europe,France,2016-08-29,2016-08-30,Confirmed,Bluetongue,"domestic, cattle",86.0,1.0,0.0,0.0,0.0,1,0,0.0,1.16,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5267,9951,41.566316,20.453598,Europe,Albania,2016-08-28,2016-10-17,Confirmed,Lumpy skin disease,"domestic, cattle",2.0,1.0,0.0,0.0,0.0,50,0,0.0,50.0,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5268,9954,44.573474,2.47622,Europe,France,2016-08-28,2016-09-13,Confirmed,Bluetongue,"domestic, cattle",485.0,1.0,0.0,0.0,0.0,16,0,0.0,0.21,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5269,9956,54.2253,39.0079,Europe,Russian Federation,2016-08-28,2016-02-09,Confirmed,African swine fever,"domestic, swine",67.0,3.0,1.0,66.0,0.0,0,201,33.33,4.48,1,0,0,'swine',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5270,9957,51.5194,41.6296,Europe,Russian Federation,2016-08-28,2016-02-09,Confirmed,African swine fever,"domestic, swine",195.0,1.0,1.0,194.0,0.0,0,201,100.0,0.51,1,0,0,'swine',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5271,9958,54.8061,39.8587,Europe,Russian Federation,2016-08-28,2016-02-09,Confirmed,African swine fever,"domestic, swine",25.0,2.0,2.0,23.0,0.0,0,201,100.0,8.0,1,0,0,'swine',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5272,9959,52.14,43.6289,Europe,Russian Federation,2016-08-28,2016-02-09,Confirmed,African swine fever,"domestic, swine",5.0,5.0,1.0,4.0,0.0,0,201,20.0,100.0,1,0,0,'swine',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5273,9963,40.809461999999996,20.588139,Europe,Albania,2016-08-27,2016-10-17,Confirmed,Lumpy skin disease,"domestic, cattle",5.0,1.0,0.0,0.0,0.0,51,0,0.0,20.0,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5274,9964,42.276555,19.929574,Europe,Albania,2016-08-27,2016-10-17,Confirmed,Lumpy skin disease,"domestic, cattle",6.0,1.0,0.0,0.0,0.0,51,0,0.0,16.67,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5275,9965,-18.7667,28.5667,Africa,Zimbabwe,2016-08-27,2016-09-09,Confirmed,Foot and mouth disease,"domestic, cattle",2046.0,10.0,0.0,0.0,0.0,13,0,0.0,0.49,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5276,9966,53.3618,40.891,Europe,Russian Federation,2016-08-27,2016-08-09,Confirmed,Lumpy skin disease,"domestic, cattle",1052.0,5.0,1.0,0.0,0.0,0,18,20.0,0.48,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5277,9967,50.1086,43.3154,Europe,Russian Federation,2016-08-27,2016-02-09,Confirmed,African swine fever,"domestic, swine",1425.0,72.0,72.0,0.0,0.0,0,200,100.0,5.05,1,0,0,'swine',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5278,9968,51.4126,43.38399999999999,Europe,Russian Federation,2016-08-27,2016-02-09,Confirmed,African swine fever,"domestic, swine",56.0,1.0,1.0,55.0,0.0,0,200,100.0,1.79,1,0,0,'swine',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5279,9971,42.354756,20.069578,Europe,Albania,2016-08-26,2016-10-17,Confirmed,Lumpy skin disease,"domestic, cattle",6.0,1.0,0.0,0.0,0.0,52,0,0.0,16.67,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5280,9972,42.474722,19.163332999999998,Europe,Montenegro,2016-08-26,2016-09-30,Confirmed,Bluetongue,"domestic, goat",40.0,1.0,0.0,0.0,0.0,35,0,0.0,2.5,1,0,0,'goat',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5281,9973,42.422614,19.208817,Europe,Montenegro,2016-08-26,2016-09-30,Confirmed,Bluetongue,"domestic, sheep",704.0,24.0,0.0,0.0,0.0,35,0,0.0,3.41,1,0,0,'sheep',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5282,9976,48.42917,74.82056,Asia,Kazakhstan,2016-08-26,2016-07-09,Confirmed,Anthrax,"domestic, cattle, domestic, horse, domestic, goat/sheep ",196.0,1.0,1.0,0.0,0.0,0,48,100.0,0.51,3,0,0,"'cattle', 'horse', 'goat/sheep '",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5283,9983,43.157948,20.544488,Europe,Serbia,2016-08-26,2016-02-09,Confirmed,Lumpy skin disease,"domestic, cattle",2.0,2.0,0.0,0.0,0.0,0,199,0.0,100.0,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5284,9984,51.6191,43.3007,Europe,Russian Federation,2016-08-26,2016-02-09,Confirmed,African swine fever,"domestic, swine",1.0,1.0,1.0,0.0,0.0,0,199,100.0,100.0,1,0,0,'swine',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5285,9986,45.680025,3.4417459999999997,Europe,France,2016-08-26,2016-08-30,Confirmed,Bluetongue,"domestic, cattle",74.0,1.0,0.0,0.0,0.0,4,0,0.0,1.35,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5286,9989,45.54505,14.224160000000001,Europe,Slovenia,2016-08-25,2016-11-21,Confirmed,Bluetongue,"domestic, sheep",57.0,13.0,0.0,4.0,0.0,88,0,0.0,22.81,1,0,0,'sheep',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5287,9990,42.331061,20.063662,Europe,Albania,2016-08-25,2016-10-17,Confirmed,Lumpy skin disease,"domestic, cattle",3.0,1.0,0.0,0.0,0.0,53,0,0.0,33.33,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5288,9991,41.684143,20.49821,Europe,Albania,2016-08-25,2016-10-17,Confirmed,Lumpy skin disease,"domestic, cattle",4.0,1.0,1.0,0.0,0.0,53,0,100.0,25.0,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5289,9992,42.329021999999995,20.018595,Europe,Albania,2016-08-25,2016-10-17,Confirmed,Lumpy skin disease,"domestic, cattle",6.0,1.0,0.0,0.0,0.0,53,0,0.0,16.67,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5290,9993,41.684143,20.49821,Europe,Albania,2016-08-25,2016-09-23,Confirmed,Lumpy skin disease,"domestic, cattle",4.0,1.0,1.0,0.0,0.0,29,0,100.0,25.0,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5291,9995,57.9371,38.2742,Europe,Russian Federation,2016-08-25,2016-06-09,Confirmed,Sheep pox and goat pox,"domestic, sheep",14.0,14.0,1.0,0.0,0.0,0,77,7.14,100.0,1,0,0,'sheep',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5292,9996,26.4,108.19,Asia,China,2016-08-25,2016-08-31,Confirmed,Influenza - Avian,"domestic, unspecified bird",23884.0,10113.0,7167.0,16717.0,0.0,6,0,70.87,42.34,1,0,1,'bird',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5293,9997,57.6658,38.5574,Europe,Russian Federation,2016-08-25,2016-08-30,Confirmed,Sheep pox and goat pox,"domestic, sheep",23.0,23.0,1.0,0.0,0.0,5,0,4.35,100.0,1,0,0,'sheep',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5294,9998,57.6494,38.3785,Europe,Russian Federation,2016-08-25,2016-08-30,Confirmed,Sheep pox and goat pox,"domestic, sheep",26.0,4.0,1.0,0.0,0.0,5,0,25.0,15.38,1,0,0,'sheep',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5295,9999,58.013380000000005,38.68307,Europe,Russian Federation,2016-08-25,2016-08-30,Confirmed,Sheep pox and goat pox,"domestic, sheep",24.0,8.0,1.0,0.0,0.0,5,0,12.5,33.33,1,0,0,'sheep',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5296,10000,48.5872,28.9792,Europe,Ukraine,2016-08-25,2016-08-30,Confirmed,African swine fever,"domestic, swine",800.0,123.0,123.0,0.0,0.0,5,0,100.0,15.38,1,0,0,'swine',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5297,10001,51.850388,24.436185000000002,Europe,Ukraine,2016-08-25,2016-08-30,Confirmed,African swine fever,"domestic, swine",1.0,1.0,1.0,0.0,0.0,5,0,100.0,100.0,1,0,0,'swine',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5298,10002,51.729319,25.440671,Europe,Ukraine,2016-08-25,2016-08-30,Confirmed,African swine fever,"domestic, swine",1.0,1.0,1.0,0.0,0.0,5,0,100.0,100.0,1,0,0,'swine',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5299,10003,51.697337,25.572498,Europe,Ukraine,2016-08-25,2016-08-30,Confirmed,African swine fever,"domestic, swine",3.0,1.0,1.0,2.0,0.0,5,0,100.0,33.33,1,0,0,'swine',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5300,10004,51.757443,25.484612,Europe,Ukraine,2016-08-25,2016-08-30,Confirmed,African swine fever,"domestic, swine",2.0,1.0,1.0,1.0,0.0,5,0,100.0,50.0,1,0,0,'swine',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5301,10008,41.712903999999995,20.39304,Europe,Albania,2016-08-24,2016-10-17,Confirmed,Lumpy skin disease,"domestic, cattle",2.0,1.0,1.0,0.0,0.0,54,0,100.0,50.0,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5302,10009,42.327863,20.110678,Europe,Albania,2016-08-24,2016-10-17,Confirmed,Lumpy skin disease,"domestic, cattle",22.0,1.0,0.0,0.0,0.0,54,0,0.0,4.55,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5303,10010,41.814392,20.482472,Europe,Albania,2016-08-24,2016-09-30,Confirmed,Lumpy skin disease,"domestic, cattle",4.0,1.0,0.0,0.0,0.0,37,0,0.0,25.0,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5304,10011,42.422614,19.208817,Europe,Montenegro,2016-08-24,2016-09-30,Confirmed,Bluetongue,"domestic, cattle",9.0,1.0,0.0,0.0,0.0,37,0,0.0,11.11,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5305,10013,37.1298,-8.0118,Europe,Portugal,2016-08-24,2016-02-09,Confirmed,West Nile Fever,"domestic, horse",2.0,1.0,0.0,0.0,0.0,0,197,0.0,50.0,1,0,0,'horse',0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5306,10014,39.891389000000004,22.669167,Europe,Greece,2016-08-24,2016-06-09,Confirmed,Lumpy skin disease,"domestic, cattle",33.0,7.0,1.0,32.0,0.0,0,76,14.29,21.21,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5307,10015,39.8914,22.7128,Europe,Greece,2016-08-24,2016-06-09,Confirmed,Lumpy skin disease,"domestic, cattle",56.0,3.0,0.0,56.0,0.0,0,76,0.0,5.36,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5308,10016,40.1242,22.0606,Europe,Greece,2016-08-24,2016-06-09,Confirmed,Lumpy skin disease,"domestic, cattle",120.0,5.0,3.0,117.0,0.0,0,76,60.0,4.17,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5309,10018,45.563439,3.035918,Europe,France,2016-08-24,2016-08-30,Confirmed,Bluetongue,"domestic, cattle",225.0,1.0,0.0,0.0,0.0,6,0,0.0,0.44,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5310,10019,53.421389000000005,22.614860999999998,Europe,Poland,2016-08-24,2016-08-26,Confirmed,African swine fever,"domestic, swine",10.0,2.0,2.0,8.0,0.0,2,0,100.0,20.0,1,0,0,'swine',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5311,10028,7.9955,-80.4739,Americas,Panama,2016-08-23,2016-10-26,Confirmed,West Nile Fever,"domestic, horse",3.0,1.0,0.0,0.0,0.0,64,0,0.0,33.33,1,0,0,'horse',0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5312,10029,-17.51,14.98,Africa,Namibia,2016-08-23,2016-10-21,Confirmed,Newcastle disease,"domestic, unspecified bird",20.0,4.0,4.0,16.0,0.0,59,0,100.0,20.0,1,0,1,'bird',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5313,10030,41.823249,20.403505,Europe,Albania,2016-08-23,2016-10-17,Confirmed,Lumpy skin disease,"domestic, cattle",6.0,1.0,0.0,0.0,0.0,55,0,0.0,16.67,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5314,10031,40.871134999999995,20.555155,Europe,Albania,2016-08-23,2016-10-17,Confirmed,Lumpy skin disease,"domestic, cattle",80.0,2.0,0.0,0.0,0.0,55,0,0.0,2.5,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5315,10032,41.432266,20.067938,Europe,Albania,2016-08-23,2016-09-30,Confirmed,Lumpy skin disease,"domestic, cattle",2.0,1.0,0.0,0.0,0.0,38,0,0.0,50.0,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5316,10034,5.5506,-0.42808999999999997,Africa,Ghana,2016-08-23,2016-10-09,Confirmed,Influenza - Avian,"domestic, unspecified bird",119.0,33.0,33.0,86.0,0.0,47,0,100.0,27.73,1,0,1,'bird',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5317,10035,-18.73418,28.70433,Africa,Zimbabwe,2016-08-23,2016-09-09,Confirmed,Foot and mouth disease,"domestic, cattle",1758.0,8.0,0.0,0.0,0.0,17,0,0.0,0.46,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5318,10036,-18.68478,28.77542,Africa,Zimbabwe,2016-08-23,2016-09-09,Confirmed,Foot and mouth disease,"domestic, cattle",2804.0,89.0,0.0,0.0,0.0,17,0,0.0,3.17,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5319,10037,44.2692,42.23,Europe,Russian Federation,2016-08-23,2016-01-09,Confirmed,Lumpy skin disease,"domestic, cattle",5.0,1.0,0.0,0.0,0.0,0,227,0.0,20.0,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5320,10038,44.1625,42.258,Europe,Russian Federation,2016-08-23,2016-01-09,Confirmed,Lumpy skin disease,"domestic, cattle",26.0,2.0,0.0,0.0,0.0,0,227,0.0,7.69,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5321,10039,43.93899999999999,42.5155,Europe,Russian Federation,2016-08-23,2016-01-09,Confirmed,Lumpy skin disease,"domestic, cattle",3.0,2.0,0.0,0.0,0.0,0,227,0.0,66.67,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5322,10040,43.9385,42.4819,Europe,Russian Federation,2016-08-23,2016-01-09,Confirmed,Lumpy skin disease,"domestic, cattle",5.0,1.0,0.0,0.0,0.0,0,227,0.0,20.0,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5323,10041,45.1868,38.7769,Europe,Russian Federation,2016-08-23,2016-01-09,Confirmed,Lumpy skin disease,"domestic, cattle",38.0,3.0,0.0,0.0,0.0,0,227,0.0,7.89,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5324,10042,52.437989,23.219892,Europe,Poland,2016-08-23,2016-08-25,Confirmed,African swine fever,"domestic, swine",3.0,1.0,1.0,1.0,0.0,2,0,100.0,33.33,1,0,0,'swine',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
